[14/Dec/2015 09:35:12] [django.db.backends:89] (0.000) QUERY = 'INSERT INTO "django_session" ("session_key", "session_data", "expire_date") SELECT %s AS "session_key", %s AS "session_data", %s AS "expire_date"' - PARAMS = ('9p6lk9ttz97ku2g6rah1il0tak9kb1jr', 'MjNlYzYzMTRmZTUzNDk5YTM1MzYwZjBiYjE2ZjVkN2Q4NDIxNjA1MTp7Il9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9oYXNoIjoiYjY4MmJiZTYwZmM1OTU2NTIzMzA4ZTUxMjFiNzU3NTRlMGVjZjM0NiIsIl9hdXRoX3VzZXJfaWQiOiIyMSJ9', '2015-12-28 09:35:12.389108'); args=('9p6lk9ttz97ku2g6rah1il0tak9kb1jr', 'MjNlYzYzMTRmZTUzNDk5YTM1MzYwZjBiYjE2ZjVkN2Q4NDIxNjA1MTp7Il9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9oYXNoIjoiYjY4MmJiZTYwZmM1OTU2NTIzMzA4ZTUxMjFiNzU3NTRlMGVjZjM0NiIsIl9hdXRoX3VzZXJfaWQiOiIyMSJ9', '2015-12-28 09:35:12.389108')
[14/Dec/2015 09:35:12] [django.db.backends:89] (0.000) QUERY = 'UPDATE "django_session" SET "session_data" = %s, "expire_date" = %s WHERE "django_session"."session_key" = %s' - PARAMS = ('NmFlODc1ZmRkZTUwMjYyMjE5M2RmM2M5YzM5YTFjY2Q0M2RmNjI3Nzp7Il9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNToxMi42NTk3OTQiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaGFzaCI6ImI2ODJiYmU2MGZjNTk1NjUyMzMwOGU1MTIxYjc1NzU0ZTBlY2YzNDYiLCJfYXV0aF91c2VyX2lkIjoiMjEifQ==', '2015-12-28 09:35:12.686907', '9p6lk9ttz97ku2g6rah1il0tak9kb1jr'); args=('NmFlODc1ZmRkZTUwMjYyMjE5M2RmM2M5YzM5YTFjY2Q0M2RmNjI3Nzp7Il9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNToxMi42NTk3OTQiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaGFzaCI6ImI2ODJiYmU2MGZjNTk1NjUyMzMwOGU1MTIxYjc1NzU0ZTBlY2YzNDYiLCJfYXV0aF91c2VyX2lkIjoiMjEifQ==', '2015-12-28 09:35:12.686907', '9p6lk9ttz97ku2g6rah1il0tak9kb1jr')
[14/Dec/2015 09:35:13] [django.db.backends:89] (0.000) QUERY = 'UPDATE "django_session" SET "session_data" = %s, "expire_date" = %s WHERE "django_session"."session_key" = %s' - PARAMS = ('OTNkODU1OGJmMjAzMDAwMmFkM2ExMDYwYjY2MjI3NjhmZjQyNWIxNzp7Il9hdXRoX3VzZXJfaGFzaCI6ImI2ODJiYmU2MGZjNTk1NjUyMzMwOGU1MTIxYjc1NzU0ZTBlY2YzNDYiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNToxMy4wMjI3ODkiLCJfYXV0aF91c2VyX2lkIjoiMjEifQ==', '2015-12-28 09:35:13.023659', '9p6lk9ttz97ku2g6rah1il0tak9kb1jr'); args=('OTNkODU1OGJmMjAzMDAwMmFkM2ExMDYwYjY2MjI3NjhmZjQyNWIxNzp7Il9hdXRoX3VzZXJfaGFzaCI6ImI2ODJiYmU2MGZjNTk1NjUyMzMwOGU1MTIxYjc1NzU0ZTBlY2YzNDYiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNToxMy4wMjI3ODkiLCJfYXV0aF91c2VyX2lkIjoiMjEifQ==', '2015-12-28 09:35:13.023659', '9p6lk9ttz97ku2g6rah1il0tak9kb1jr')
[14/Dec/2015 09:35:16] [django.db.backends:89] (0.000) QUERY = 'UPDATE "django_session" SET "session_data" = %s, "expire_date" = %s WHERE "django_session"."session_key" = %s' - PARAMS = ('OTYwNGEwYTllZjcxNjAyY2ZkNjQzYjhhNDUzY2Y2MzA4MzUxNGFmOTp7Il9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNToxNi4wMzgxMTciLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaGFzaCI6ImI2ODJiYmU2MGZjNTk1NjUyMzMwOGU1MTIxYjc1NzU0ZTBlY2YzNDYiLCJfYXV0aF91c2VyX2lkIjoiMjEifQ==', '2015-12-28 09:35:16.725125', '9p6lk9ttz97ku2g6rah1il0tak9kb1jr'); args=('OTYwNGEwYTllZjcxNjAyY2ZkNjQzYjhhNDUzY2Y2MzA4MzUxNGFmOTp7Il9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNToxNi4wMzgxMTciLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaGFzaCI6ImI2ODJiYmU2MGZjNTk1NjUyMzMwOGU1MTIxYjc1NzU0ZTBlY2YzNDYiLCJfYXV0aF91c2VyX2lkIjoiMjEifQ==', '2015-12-28 09:35:16.725125', '9p6lk9ttz97ku2g6rah1il0tak9kb1jr')
[14/Dec/2015 09:35:17] [django.db.backends:89] (0.000) QUERY = 'UPDATE "django_session" SET "session_data" = %s, "expire_date" = %s WHERE "django_session"."session_key" = %s' - PARAMS = ('Y2ViZjBlZmI2N2UzYzIyNjBhOTQ0NzlkMzFmMzMxNjMxZTIyMmMwODp7Il9hdXRoX3VzZXJfaGFzaCI6ImI2ODJiYmU2MGZjNTk1NjUyMzMwOGU1MTIxYjc1NzU0ZTBlY2YzNDYiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNToxNy4zNjM2NzAiLCJfYXV0aF91c2VyX2lkIjoiMjEifQ==', '2015-12-28 09:35:17.410284', '9p6lk9ttz97ku2g6rah1il0tak9kb1jr'); args=('Y2ViZjBlZmI2N2UzYzIyNjBhOTQ0NzlkMzFmMzMxNjMxZTIyMmMwODp7Il9hdXRoX3VzZXJfaGFzaCI6ImI2ODJiYmU2MGZjNTk1NjUyMzMwOGU1MTIxYjc1NzU0ZTBlY2YzNDYiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNToxNy4zNjM2NzAiLCJfYXV0aF91c2VyX2lkIjoiMjEifQ==', '2015-12-28 09:35:17.410284', '9p6lk9ttz97ku2g6rah1il0tak9kb1jr')
[14/Dec/2015 09:35:20] [django.db.backends:89] (0.000) QUERY = 'DELETE FROM "django_session" WHERE "django_session"."session_key" IN (%s)' - PARAMS = ('9p6lk9ttz97ku2g6rah1il0tak9kb1jr',); args=('9p6lk9ttz97ku2g6rah1il0tak9kb1jr',)
[14/Dec/2015 09:35:26] [django.db.backends:89] (0.000) QUERY = 'INSERT INTO "django_session" ("session_key", "session_data", "expire_date") SELECT %s AS "session_key", %s AS "session_data", %s AS "expire_date"' - PARAMS = ('e22y1ofwnllii1295ckuw0tkqfyqot75', 'Njk1NDVlOTVhZDcwZjFhZTBmMDVjY2Y5NzhiY2RiZWYyYTg3NjkzMDp7fQ==', '2015-12-28 09:35:26.318977'); args=('e22y1ofwnllii1295ckuw0tkqfyqot75', 'Njk1NDVlOTVhZDcwZjFhZTBmMDVjY2Y5NzhiY2RiZWYyYTg3NjkzMDp7fQ==', '2015-12-28 09:35:26.318977')
[14/Dec/2015 09:35:26] [django.db.backends:89] (0.001) QUERY = 'DELETE FROM "django_session" WHERE "django_session"."session_key" IN (%s)' - PARAMS = ('e22y1ofwnllii1295ckuw0tkqfyqot75',); args=('e22y1ofwnllii1295ckuw0tkqfyqot75',)
[14/Dec/2015 09:35:26] [django.db.backends:89] (0.000) QUERY = 'UPDATE "auth_user" SET "last_login" = %s WHERE "auth_user"."id" = %s' - PARAMS = ('2015-12-14 09:35:26.912766', 3); args=('2015-12-14 09:35:26.912766', 3)
[14/Dec/2015 09:35:27] [django.db.backends:89] (0.000) QUERY = 'INSERT INTO "defender_accessattempt" ("user_agent", "ip_address", "username", "http_accept", "path_info", "attempt_time", "login_valid") VALUES (%s, %s, %s, %s, %s, %s, %s)' - PARAMS = ('Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:42.0) Gecko/20100101 Firefox/42.0', '192.168.0.1', 'applicant', 'text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8', '/validate/', '2015-12-14 09:35:27.147595', True); args=['Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:42.0) Gecko/20100101 Firefox/42.0', '192.168.0.1', 'applicant', 'text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8', '/validate/', '2015-12-14 09:35:27.147595', True]
[14/Dec/2015 09:35:27] [django.db.backends:89] (0.000) QUERY = 'UPDATE "django_session" SET "session_data" = %s, "expire_date" = %s WHERE "django_session"."session_key" = %s' - PARAMS = ('MDEzZTU2YzAxNDA5MjZkN2U3MGM2MWE4NDk4ZjI1ZDVlYzYyZThhYjp7Il9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9oYXNoIjoiZjc5MjA4Y2ZjOTY4ODhhYTEyNjRiN2M0Yzc1NDcwMGUzYjIwY2VhNiIsIl9hdXRoX3VzZXJfaWQiOiIzIn0=', '2015-12-28 09:35:27.339865', 'e22y1ofwnllii1295ckuw0tkqfyqot75'); args=('MDEzZTU2YzAxNDA5MjZkN2U3MGM2MWE4NDk4ZjI1ZDVlYzYyZThhYjp7Il9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9oYXNoIjoiZjc5MjA4Y2ZjOTY4ODhhYTEyNjRiN2M0Yzc1NDcwMGUzYjIwY2VhNiIsIl9hdXRoX3VzZXJfaWQiOiIzIn0=', '2015-12-28 09:35:27.339865', 'e22y1ofwnllii1295ckuw0tkqfyqot75')
[14/Dec/2015 09:35:27] [django.db.backends:89] (0.000) QUERY = 'INSERT INTO "django_session" ("session_key", "session_data", "expire_date") SELECT %s AS "session_key", %s AS "session_data", %s AS "expire_date"' - PARAMS = ('e22y1ofwnllii1295ckuw0tkqfyqot75', 'MDEzZTU2YzAxNDA5MjZkN2U3MGM2MWE4NDk4ZjI1ZDVlYzYyZThhYjp7Il9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9oYXNoIjoiZjc5MjA4Y2ZjOTY4ODhhYTEyNjRiN2M0Yzc1NDcwMGUzYjIwY2VhNiIsIl9hdXRoX3VzZXJfaWQiOiIzIn0=', '2015-12-28 09:35:27.339865'); args=('e22y1ofwnllii1295ckuw0tkqfyqot75', 'MDEzZTU2YzAxNDA5MjZkN2U3MGM2MWE4NDk4ZjI1ZDVlYzYyZThhYjp7Il9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9oYXNoIjoiZjc5MjA4Y2ZjOTY4ODhhYTEyNjRiN2M0Yzc1NDcwMGUzYjIwY2VhNiIsIl9hdXRoX3VzZXJfaWQiOiIzIn0=', '2015-12-28 09:35:27.339865')
[14/Dec/2015 09:35:27] [django.db.backends:89] (0.000) QUERY = 'UPDATE "django_session" SET "session_data" = %s, "expire_date" = %s WHERE "django_session"."session_key" = %s' - PARAMS = ('YWY5MWU3MzdjZmQxMzlkNGI4YTc5NDdhMGY1ZjU0ZWQyNjU4MjQwZTp7Il9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNToyNy42NjU3MDciLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaGFzaCI6ImY3OTIwOGNmYzk2ODg4YWExMjY0YjdjNGM3NTQ3MDBlM2IyMGNlYTYiLCJfYXV0aF91c2VyX2lkIjoiMyJ9', '2015-12-28 09:35:27.670500', 'e22y1ofwnllii1295ckuw0tkqfyqot75'); args=('YWY5MWU3MzdjZmQxMzlkNGI4YTc5NDdhMGY1ZjU0ZWQyNjU4MjQwZTp7Il9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNToyNy42NjU3MDciLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaGFzaCI6ImY3OTIwOGNmYzk2ODg4YWExMjY0YjdjNGM3NTQ3MDBlM2IyMGNlYTYiLCJfYXV0aF91c2VyX2lkIjoiMyJ9', '2015-12-28 09:35:27.670500', 'e22y1ofwnllii1295ckuw0tkqfyqot75')
[14/Dec/2015 09:35:29] [django.db.backends:89] (0.000) QUERY = 'UPDATE "django_session" SET "session_data" = %s, "expire_date" = %s WHERE "django_session"."session_key" = %s' - PARAMS = ('N2Q1NTgyN2YzNDQ2MmQ2MTkyY2NiOGE0NDZkYmQyMGE2ZmQ0ZThkZjp7Il9hdXRoX3VzZXJfaGFzaCI6ImY3OTIwOGNmYzk2ODg4YWExMjY0YjdjNGM3NTQ3MDBlM2IyMGNlYTYiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNToyOC4yNjY1NjQiLCJfYXV0aF91c2VyX2lkIjoiMyJ9', '2015-12-28 09:35:29.949290', 'e22y1ofwnllii1295ckuw0tkqfyqot75'); args=('N2Q1NTgyN2YzNDQ2MmQ2MTkyY2NiOGE0NDZkYmQyMGE2ZmQ0ZThkZjp7Il9hdXRoX3VzZXJfaGFzaCI6ImY3OTIwOGNmYzk2ODg4YWExMjY0YjdjNGM3NTQ3MDBlM2IyMGNlYTYiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNToyOC4yNjY1NjQiLCJfYXV0aF91c2VyX2lkIjoiMyJ9', '2015-12-28 09:35:29.949290', 'e22y1ofwnllii1295ckuw0tkqfyqot75')
[14/Dec/2015 09:50:30] [django.db.backends:89] (0.000) QUERY = 'UPDATE "django_session" SET "session_data" = %s, "expire_date" = %s WHERE "django_session"."session_key" = %s' - PARAMS = ('NmMxN2YwYjI5ODljNzg5MWRmMTI5MWE4ZjY5OTU3OWU2MGZmMDMxNzp7Il9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNTozOC45MzQyNTciLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaGFzaCI6ImY3OTIwOGNmYzk2ODg4YWExMjY0YjdjNGM3NTQ3MDBlM2IyMGNlYTYiLCJfYXV0aF91c2VyX2lkIjoiMyJ9', '2015-12-28 09:50:30.943266', 'e22y1ofwnllii1295ckuw0tkqfyqot75'); args=('NmMxN2YwYjI5ODljNzg5MWRmMTI5MWE4ZjY5OTU3OWU2MGZmMDMxNzp7Il9zZXNzaW9uX3NlY3VyaXR5IjoiMjAxNS0xMi0xNFQwOTozNTozOC45MzQyNTciLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaGFzaCI6ImY3OTIwOGNmYzk2ODg4YWExMjY0YjdjNGM3NTQ3MDBlM2IyMGNlYTYiLCJfYXV0aF91c2VyX2lkIjoiMyJ9', '2015-12-28 09:50:30.943266', 'e22y1ofwnllii1295ckuw0tkqfyqot75')
[14/Dec/2015 09:50:49] [django.db.backends:89] (0.000) QUERY = 'DELETE FROM "django_session" WHERE "django_session"."session_key" IN (%s)' - PARAMS = ('e22y1ofwnllii1295ckuw0tkqfyqot75',); args=('e22y1ofwnllii1295ckuw0tkqfyqot75',)
[14/Dec/2015 09:56:19] [django.db.backends:89] (0.024) QUERY = 'INSERT INTO "auth_user" ("password", "last_login", "is_superuser", "username", "first_name", "last_name", "email", "is_staff", "is_active", "date_joined") VALUES (%s, %s, %s, %s, %s, %s, %s, %s, %s, %s)' - PARAMS = ('pbkdf2_sha256$20000$H3A92cKnWTmy$o6jgS+jvlg+x4UJhT0aottUW1HJoCjNjU2YOxVVKxK0=', None, False, 'default', '', '', '', False, True, '2015-12-14 09:56:19.701772'); args=['pbkdf2_sha256$20000$H3A92cKnWTmy$o6jgS+jvlg+x4UJhT0aottUW1HJoCjNjU2YOxVVKxK0=', None, False, 'default', '', '', '', False, True, '2015-12-14 09:56:19.701772']
[14/Dec/2015 10:04:34] [django.db.backends:89] (0.015) QUERY = 'INSERT INTO "auth_user" ("password", "last_login", "is_superuser", "username", "first_name", "last_name", "email", "is_staff", "is_active", "date_joined") VALUES (%s, %s, %s, %s, %s, %s, %s, %s, %s, %s)' - PARAMS = ('pbkdf2_sha256$20000$P4l5K1s1R9D9$dRFy4ElO5DwMvWbZWeWNFrXuLW1CIxp2h8YegIJAzx4=', None, False, 'default', '', '', '', False, True, '2015-12-14 10:04:34.310850'); args=['pbkdf2_sha256$20000$P4l5K1s1R9D9$dRFy4ElO5DwMvWbZWeWNFrXuLW1CIxp2h8YegIJAzx4=', None, False, 'default', '', '', '', False, True, '2015-12-14 10:04:34.310850']
[14/Dec/2015 10:04:36] [django.db.backends:89] (0.004) QUERY = 'INSERT INTO "auth_user" ("password", "last_login", "is_superuser", "username", "first_name", "last_name", "email", "is_staff", "is_active", "date_joined") VALUES (%s, %s, %s, %s, %s, %s, %s, %s, %s, %s)' - PARAMS = ('pbkdf2_sha256$20000$1wrPbhPXg0WK$YMCP4yTSedn7V+kcrlnWJImS39mXl2PyPvLKfo1MtoY=', None, False, 'default', '', '', '', False, True, '2015-12-14 10:04:36.761505'); args=['pbkdf2_sha256$20000$1wrPbhPXg0WK$YMCP4yTSedn7V+kcrlnWJImS39mXl2PyPvLKfo1MtoY=', None, False, 'default', '', '', '', False, True, '2015-12-14 10:04:36.761505']
